,Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1610612752,0021801223,"APR 10, 2019",NYK vs. DET,L,17,65,0.207,240,31,77,0.403,9,30,0.3,18,25,0.72,4,29,33,23,7,5,11,17,89
1,1610612752,0021801213,"APR 09, 2019",NYK @ CHI,W,17,64,0.21,240,37,93,0.398,14,40,0.35,8,13,0.615,11,50,61,17,0,10,9,16,96
2,1610612752,0021801204,"APR 07, 2019",NYK vs. WAS,W,16,64,0.2,240,41,80,0.513,17,34,0.5,14,19,0.737,7,36,43,24,5,9,15,14,113
3,1610612752,0021801184,"APR 05, 2019",NYK @ HOU,L,15,64,0.19,240,37,82,0.451,6,27,0.222,16,27,0.593,5,48,53,22,3,6,15,17,96
4,1610612752,0021801166,"APR 03, 2019",NYK @ ORL,L,15,63,0.192,240,38,85,0.447,6,27,0.222,18,21,0.857,8,31,39,21,10,5,12,18,100
5,1610612752,0021801155,"APR 01, 2019",NYK vs. CHI,W,15,62,0.195,240,37,74,0.5,18,38,0.474,21,25,0.84,6,38,44,24,2,9,16,18,113
6,1610612752,0021801141,"MAR 30, 2019",NYK vs. MIA,L,14,62,0.184,240,31,77,0.403,9,38,0.237,21,25,0.84,8,34,42,20,10,7,18,16,92
7,1610612752,0021801125,"MAR 28, 2019",NYK vs. TOR,L,14,61,0.187,240,31,85,0.365,6,26,0.231,24,32,0.75,14,40,54,16,3,5,16,22,92
8,1610612752,0021801095,"MAR 24, 2019",NYK vs. LAC,L,14,60,0.189,240,41,86,0.477,9,33,0.273,22,25,0.88,13,31,44,22,5,7,14,24,113
9,1610612752,0021801082,"MAR 22, 2019",NYK vs. DEN,L,14,59,0.192,240,34,90,0.378,9,32,0.281,16,21,0.762,8,37,45,20,3,5,7,15,93
10,1610612752,0021801068,"MAR 20, 2019",NYK vs. UTA,L,14,58,0.194,240,45,86,0.523,13,31,0.419,13,21,0.619,8,32,40,23,6,6,14,21,116
11,1610612752,0021801053,"MAR 18, 2019",NYK @ TOR,L,14,57,0.197,240,28,85,0.329,8,35,0.229,28,32,0.875,7,29,36,16,8,4,13,18,92
12,1610612752,0021801042,"MAR 17, 2019",NYK vs. LAL,W,14,56,0.2,240,44,76,0.579,12,26,0.462,24,29,0.828,10,35,45,24,4,5,23,26,124
13,1610612752,0021801032,"MAR 15, 2019",NYK @ SAS,L,13,56,0.188,240,35,86,0.407,8,20,0.4,5,9,0.556,9,32,41,21,6,4,16,13,83
14,1610612752,0021801007,"MAR 12, 2019",NYK @ IND,L,13,55,0.191,240,35,80,0.438,13,28,0.464,15,18,0.833,8,40,48,22,4,5,19,23,98
15,1610612752,0021800998,"MAR 10, 2019",NYK @ MIN,L,13,54,0.194,240,37,86,0.43,10,25,0.4,8,14,0.571,10,33,43,20,5,8,17,14,92
16,1610612752,0021800986,"MAR 09, 2019",NYK vs. SAC,L,13,53,0.197,240,35,94,0.372,10,35,0.286,14,21,0.667,13,45,58,16,3,5,9,20,94
17,1610612752,0021800972,"MAR 06, 2019",NYK @ PHX,L,13,52,0.2,240,35,77,0.455,6,15,0.4,20,25,0.8,8,38,46,17,6,7,21,23,96
18,1610612752,0021800957,"MAR 04, 2019",NYK @ SAC,L,13,51,0.203,240,39,85,0.459,12,29,0.414,18,28,0.643,10,38,48,17,8,5,17,25,108
19,1610612752,0021800947,"MAR 03, 2019",NYK @ LAC,L,13,50,0.206,240,35,88,0.398,11,29,0.379,26,34,0.765,9,37,46,23,9,9,13,19,107
20,1610612752,0021800924,"FEB 28, 2019",NYK vs. CLE,L,13,49,0.21,240,46,95,0.484,11,32,0.344,15,23,0.652,14,26,40,26,4,3,8,28,118
21,1610612752,0021800908,"FEB 26, 2019",NYK vs. ORL,W,13,48,0.213,240,38,89,0.427,7,24,0.292,25,32,0.781,14,37,51,17,11,7,10,15,108
22,1610612752,0021800896,"FEB 24, 2019",NYK vs. SAS,W,12,48,0.2,240,50,98,0.51,16,37,0.432,14,19,0.737,12,37,49,25,3,7,6,27,130
23,1610612752,0021800878,"FEB 22, 2019",NYK vs. MIN,L,11,48,0.186,240,37,86,0.43,11,29,0.379,19,24,0.792,8,39,47,15,9,8,20,22,104
24,1610612752,0021800865,"FEB 14, 2019",NYK @ ATL,W,11,47,0.19,240,38,84,0.452,12,31,0.387,18,26,0.692,11,41,52,21,9,9,14,22,106
25,1610612752,0021800856,"FEB 13, 2019",NYK vs. PHI,L,10,47,0.175,240,40,100,0.4,9,29,0.31,22,27,0.815,14,29,43,27,8,4,12,27,111
26,1610612752,0021800839,"FEB 11, 2019",NYK @ CLE,L,10,46,0.179,240,42,92,0.457,7,26,0.269,13,20,0.65,10,36,46,21,8,9,10,17,104
27,1610612752,0021800828,"FEB 09, 2019",NYK vs. TOR,L,10,45,0.182,240,39,94,0.415,10,25,0.4,11,19,0.579,15,42,57,22,9,4,14,26,99
28,1610612752,0021800817,"FEB 08, 2019",NYK @ DET,L,10,44,0.185,240,35,78,0.449,7,22,0.318,26,41,0.634,10,29,39,22,6,5,13,23,103
